name,metal,date_added,url,rating,edition,authors,artists,pages,price,ratings_count,setting
The Temple of Redcliff (3.0),Silver seller,5/24/2016,https://www.dmsguild.com/product/183604/The-Temple-of-Redcliff-30?filters=45471_0_0_0_0_0_0_0,4,3rd Edition (d20 System),['Eric Cagle'],"['Cynthia Fliege', 'Sean Glenn', 'Robert Lazzaretti']",10,,1,No Setting
To Quell the Rising Storm (3.5),Silver seller,5/31/2016,https://www.dmsguild.com/product/184122/To-Quell-the-Rising-Storm-35?filters=45471_0_0_0_0_0_0_0,4,3rd Edition (d20 System),['Christopher Lindsay'],"['Cynthia Fliege', 'Sean Glenn', 'Robert Lazzaretti']",17,,1,No Setting
Self-Fulfilling Prophecy? (3.0),Silver seller,6/7/2016,https://www.dmsguild.com/product/184756/SelfFulfilling-Prophecy-30?filters=45471_0_0_0_0_0_0_0,,3rd Edition (d20 System),['Gwendolyn F. M. Kestrel'],"['Cynthia Fliege', 'Sean Glenn', 'Todd Harris', 'Robert Lazzaretti']",13,,,No Setting
Thicker Than Water (3.0),Silver seller,6/28/2016,https://www.dmsguild.com/product/186461/Thicker-Than-Water-30?filters=45471_0_0_0_0_0_0_0,5,3rd Edition (d20 System),['Monte Cook'],"['Cynthia Fliege', 'Sean Glenn']",16,,1,No Setting
Heroes of Steel (SAGA),Silver seller,6/28/2016,https://www.dmsguild.com/product/186464/Heroes-of-Steel-SAGA?filters=45471_0_0_0_0_0_0_0,4.5,2nd Edition,['Skip Williams'],"['James Crabtree', 'Jeff Easley', 'Allen Nunis']",147,4.99,2,Dragonlance
Ill Wind in Friezford (3.0),Silver seller,7/12/2016,https://www.dmsguild.com/product/187771/Ill-Wind-in-Friezford-30?filters=45471_0_0_0_0_0_0_0,4,3rd Edition (d20 System),"['Skip Williams', 'Penny Williams']","['Cynthia Fliege', 'Todd Gamble', 'Sean Glenn']",36,,1,No Setting
Luck of the Draw (3.5),No Setting,6/18/2021,https://www.dmsguild.com/product/284668/Luck-of-the-Draw-35?filters=45471_0_0_0_0_0_0_0,,3rd Edition (d20 System),['RobertWiese'],"['Sean Glenn', 'Cynthia Fliege & Jen Page']",7,2.99,,No Setting
Lost Leaves From the Inn of the Last Home (3.5),Silver seller,5/19/2015,https://www.dmsguild.com/product/51186/Lost-Leaves-From-the-Inn-of-the-Last-Home-35?filters=45471_0_0_0_0_0_0_0,4.5,3rd Edition (d20 System),['Margaret Weis'],['Larry Elmore'],176,14.99,2,Dragonlance
Dungeon Survival Guide (3.x),Silver seller,5/21/2013,https://www.dmsguild.com/product/57085/Dungeon-Survival-Guide-3x?filters=45471_0_0_0_0_0_0_0,3.7,3rd Edition (d20 System),"['Bill Slavicsek', 'Christopher Perkins']",[],64,4.99,3,No Setting
Player's Secrets of Binsada (2e),Silver seller,8/12/2014,https://www.dmsguild.com/product/133458/Players-Secrets-of-Binsada-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['Allen Varney'],"['Dee Barnett', 'Karolyn E. M. Guldah', 'Dave LaForce', 'Tony Szczudlo']",40,4.99,4,Birthright
Dragon #367 (4e),Copper seller,1/27/2015,https://www.dmsguild.com/product/143250/Dragon-367-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Keith Baker', 'Richard Baker', 'Greg Bilsland', 'Logan Bonner']","['Ryan Barger', 'Stephen Crowe', 'Wayne England', 'Jason Engle', 'Gonzalo Flores', 'David Griffith']",75,4.99,,No Setting
Dungeon #161 (4e),Copper seller,1/27/2015,https://www.dmsguild.com/product/143251/Dungeon-161-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Bruce R. Cordell', 'Miranda Horner', 'Ari Marmell', 'Mike Mearls']","['Rob Alexander', 'Ryan Barger', 'Wayne England', 'David Griffith']",128,4.99,,No Setting
Dungeon #163 (4e),Copper seller,2/3/2015,https://www.dmsguild.com/product/143692/Dungeon-163-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Creighton Broadhurst', 'Jennifer Clarke-Wilkes', 'Bruce R. Cordell', 'Scott Fitzgerald Gray']","['Ryan Barger', 'Wayne England', 'Rob Lee', 'Raven Mimura']",108,4.99,,No Setting
Dungeon #165 (4e),Copper seller,2/10/2015,https://www.dmsguild.com/product/144104/Dungeon-165-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Miranda Horner', 'Kolja Raven Liquette', 'Mike Mearls', 'Christopher Perkins']","['Rob Alexander', 'Wayne England', 'Jason Engle', 'Lars Grant-West']",100,4.99,,No Setting
Dungeon #166 (4e),Copper seller,2/10/2015,https://www.dmsguild.com/product/144105/Dungeon-166-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Miranda Horner', 'Mike Mearls', 'Christopher Perkins']","['Rob Alexander', 'Wayne England', 'Jason Engle', 'Mike Krahulik']",79,4.99,,No Setting
Dungeon #169 (4e),Copper seller,2/24/2015,https://www.dmsguild.com/product/144970/Dungeon-169-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Bruce R. Cordell', 'Tim Eagon', 'Miranda Horner', 'Daniel Marthaler']","['Rob Alexander', 'Zoltan Boros', 'Thomas Denmark', 'Empty Room Studios']",84,4.99,,No Setting
Dungeon #172 (4e),Copper seller,3/3/2015,https://www.dmsguild.com/product/145321/Dungeon-172-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Jennifer Clarke-Wilkes', 'Ed Greenwood', 'Rob Heinsoo', 'Miranda Horner']","['Rob Alexander', 'Jared Blando', 'Christopher Burdett', 'Wayne England']",120,4.99,,No Setting
Dungeon #173 (4e),Copper seller,3/10/2015,https://www.dmsguild.com/product/145324/Dungeon-173-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Peter Lee', 'Mike Mearls', 'Stephen Radney-MacFarland']","['Rob Alexander', 'Kerem Beyit', 'Wayne England', 'Tyler Jacobson']",116,4.99,,No Setting
Dungeon #174 (4e),Copper seller,3/10/2015,https://www.dmsguild.com/product/145325/Dungeon-174-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Bruce R. Cordell', 'Scott Fitzgerald Gray', 'Ed Greenwood', 'Ari Marmell']","['Wayne England', 'Jason Engle', 'Jeremy Jarvis', 'Jorge Lacera']",107,4.99,,No Setting
Dragon #374 (4e),Copper seller,3/17/2015,https://www.dmsguild.com/product/146118/Dragon-374-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Greg Bilsland', 'Logan Bonner', 'Miranda Horner', 'Shelly Mazzanoble']","['Jamie Carrillo', 'Matt Cavotta', 'Steve Ellis', 'Bob Jordan']",93,4.99,,No Setting
Dungeon #177 (4e),Copper seller,3/24/2015,https://www.dmsguild.com/product/146439/Dungeon-177-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Craig Campbell', 'Jennifer Clarke-Wilkes', 'Ed Greenwood', 'Brian James']","['Wayne England', 'Ralph Horsley', 'Sean D. MacDonald', 'Christine MacTernan']",105,4.99,,No Setting
Dragon #376 (4e),Copper seller,3/31/2015,https://www.dmsguild.com/product/146647/Dragon-376-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Brian James', 'Ari Marmell', 'Stephen Schubert', 'Robert J. Schwalb']",['Ralph Horsley'],86,2.99,,No Setting
Dungeon #181 (4e),Copper seller,4/7/2015,https://www.dmsguild.com/product/147332/Dungeon-181-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Richard Baker', 'Ed Greenwood', 'Jeff LaSala', 'Stephen Radney-MacFarland']","['Alex Aparin', 'Eric Belisle', 'Christopher Burdett', 'Daarken']",93,4.99,,No Setting
Dragon #378 (4e),Copper seller,4/14/2015,https://www.dmsguild.com/product/147632/Dragon-378-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Brian Cortijo', 'Jeremy Crawford', 'Miranda Horner']","['Steven Belledin', 'Leonardo Borazio', 'Chad King', 'Michael Komarck', 'Jorge Lacera', 'Sean MacDonald']",107,4.99,,No Setting
Dungeon #183 (4e),Copper seller,4/14/2015,https://www.dmsguild.com/product/147633/Dungeon-183-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Craig Campbell', 'Bruce R. Cordell', 'Ed Greenwood', 'Daniel Marthaler']","['Jason Engle', 'Adam Gillespie', ""William O'Connor"", 'Wayne Reynolds']",69,4.99,,No Setting
Dragon #379 (4e),Silver seller,4/21/2015,https://www.dmsguild.com/product/148000/Dragon-379-4e?filters=45471_0_0_0_0_0_0_0,4,4th Edition,"['Tavis Allison', 'Eytan Bernstein', 'Logan Bonner', 'Bart Carroll', 'Robert J. Schwalb', 'Chris Sims']","['Eric Belisle', 'Emrah Elmasli', 'Tyler Jacobson', ""William O'Connor"", 'Jon Schindehette']",93,4.99,1,No Setting
Dragon #385 (4e),Copper seller,5/12/2015,https://www.dmsguild.com/product/149129/Dragon-385-4e?filters=45471_0_0_0_0_0_0_0,4,4th Edition,"['James Auwaerter', 'Keith Baker', 'Craig Bishell', 'Logan Bonner']","['Alex Aparin', 'Zoltan Boros', 'Vincent Dutrait', 'Michael Faille']",90,4.99,1,No Setting
Dungeon #189 (4e),Copper seller,5/19/2015,https://www.dmsguild.com/product/149429/Dungeon-189-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Cameron Burry', 'Ed Greenwood', 'Sterling Hershey', 'Will Hindmarch']","['Noah Bradley', 'Bernadette Carstensen', 'Daarken', 'Wayne England']",51,4.99,,No Setting
Dungeon #191 (4e),Copper seller,6/2/2015,https://www.dmsguild.com/product/149856/Dungeon-191-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Keith Baker', 'Logan Bonner', 'Bruce R. Cordell', 'Scott L. Gable']","['Kerem Beyit', 'Christopher Burdett', 'Bernadette Carstensen', 'Jason Engle']",74,4.99,,No Setting
Dungeon #194 (4e),Copper seller,6/23/2015,https://www.dmsguild.com/product/151462/Dungeon-194-4e?filters=45471_0_0_0_0_0_0_0,1,4th Edition,"['Keith Baker', 'Ed Greenwood', 'Doug Hyatt', 'Philippe-Antoine Ménard']","['Noah Bradley', 'Milivoj Ceran', 'Jesper Ejsing', 'Jason Engle']",,4.99,1,No Setting
Dragon #400 (4e),Silver seller,6/30/2015,https://www.dmsguild.com/product/151782/Dragon-400-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Richard Baker', 'Bart Carroll', 'Bruce R. Cordell', 'Ed Dobrianski']","['Dave Allsop', 'Patri Balanovsky', 'Tom Baxa', 'Noah Bradley']",,4.99,,No Setting
Dragon #404 (4e),Copper seller,7/14/2015,https://www.dmsguild.com/product/152453/Dragon-404-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['James Auwaerter', 'Logan Bonner', 'Bart Carroll', 'Dave Chalker']","['Alex Aparin', 'Kerem Beyit', 'Tony Foti', 'Tyler Jacobson']",60,4.99,1,No Setting
Dragon #406 (4e),Copper seller,7/21/2015,https://www.dmsguild.com/product/153059/Dragon-406-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Keith Baker', 'Richard Baker', 'Ed Greenwood', 'Shelly Mazzanoble']","['Jason Juta', 'Chad King', 'Patrick McEvoy', ""William O'Connor"", 'Claudio Pozas']",44,4.99,,No Setting
Dragon #407 (4e),Copper seller,7/28/2015,https://www.dmsguild.com/product/153635/Dragon-407-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Dan Anderson', 'Keith Baker', 'Brian Cortijo', 'Ed Greenwood']","['Goran Josic', 'Anna Mohrbacher', ""William O'Connor"", 'Héctor Ortiz']",,4.99,,No Setting
Dragon #410 (4e),Copper seller,8/11/2015,https://www.dmsguild.com/product/154492/Dragon-410-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Keith Baker', 'Greg Bilsland', 'Dave Chalker', 'Jeremy Crawford']","['Drew Baker', 'Kai Carpenter', 'Jesper Ejsing', 'Alexander Nanitchkov']",36,4.99,,No Setting
Dragon #411 (4e),Copper seller,8/18/2015,https://www.dmsguild.com/product/154829/Dragon-411-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['David Adams', 'Keith Baker', 'Jennifer Clarke-Wilkes', 'Jeremy Crawford']","['Peter Bergting', 'Noah Bradley', 'Emrah Elmasli', 'Wayne England']",28,4.99,2,No Setting
Dungeon #204 (4e),Copper seller,9/1/2015,https://www.dmsguild.com/product/155640/Dungeon-204-4e?filters=45471_0_0_0_0_0_0_0,1,4th Edition,"['Jennifer Clarke-Wilkes', 'Tim Eagon', 'Scott Fitzgerald Gray', 'Sterling Hershey', 'Miranda Horner', 'John ""Ross"" Rossomangno']","['Wayne England', 'Jason Engle', 'Soe Hemmi', 'Jim Nelson', ""William O'Connor""]",62,2.99,1,No Setting
Dragon #413 (4e),No Setting,9/1/2015,https://www.dmsguild.com/product/155782/Dragon-413-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Keith Baker', 'Jennifer Clarke-Wilkes', 'Erik Scott de Bie', 'Ed Greenwood']","['Milivoj Ceran Wayne', 'England Miles', 'Johnston', 'Héctor Ortiz']",76,4.99,,No Setting
Dragon #415 (4e),Copper seller,9/15/2015,https://www.dmsguild.com/product/156570/Dragon-415-4e?filters=45471_0_0_0_0_0_0_0,1,4th Edition,"['Alana Abbott', 'Keith Baker', 'Brian Cortijo', 'Erik Scott de Bie', 'Ed Greenwood']","['Scott Murphy', 'Chris Seaman', 'Anne Stokes', 'Beth Trott', 'Tyler Walpole']",,2.99,1,No Setting
Dragon #417 (4e),Copper seller,9/29/2015,https://www.dmsguild.com/product/157029/Dragon-417-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Alana Abbott', 'Keith Baker', 'Michele Carter', 'Jeremy Crawford']","['Noah Bradley', 'Sam Carr', 'Héctor Ortiz', 'Peter Tikos']",33,2.99,,No Setting
Dungeon #208 (4e),Silver seller,9/29/2015,https://www.dmsguild.com/product/157030/Dungeon-208-4e?filters=45471_0_0_0_0_0_0_0,2,4th Edition,"['Jobe Bittman', 'Jeremy Crawford', 'Erik Scott de Bie', 'Scott Fitzgerald Gray', 'John ""Ross"" Rossomangno']","['Eric Belisle', 'Noah Bradley', 'Sam Carr', 'Ralph Horsley']",60,2.99,1,No Setting
Dungeon #210 (4e),Copper seller,10/13/2015,https://www.dmsguild.com/product/160313/Dungeon-210-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Jennifer Clarke-Wilkes', 'Brian Cortijo', 'Jeremy Crawford', 'Daniel Helmick', 'Christopher Perkins', 'Robert J. Schwalb', 'Chris Sims', 'Steve Townshend', 'Penny Williams', 'Steve Winter']","['Zoltan Boros', 'Sam Carr', 'Jason Engle', 'Tony Foti', 'Ralph Horsley', 'Jason Juta', 'Jim Nelson', 'Mike Schley', 'Chris Seaman', 'Beth Trott', 'Kieran Yanner']",,2.99,,No Setting
Dungeon #211 (4e),Copper seller,10/20/2015,https://www.dmsguild.com/product/161665/Dungeon-211-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Michele Carter', 'Jeremy Crawford', 'Will Doyle', 'Daniel Helmick']","['Alex Aparin', 'Eric Belisle', 'Milivoj Ceran', 'Matt Dixon']",125,4.99,,No Setting
Dragon #425 (4e),Copper seller,11/24/2015,https://www.dmsguild.com/product/166569/Dragon-425-4e?filters=45471_0_0_0_0_0_0_0,4,4th Edition,"['Craig Campbell', 'Michele Carter', 'Jennifer Clarke-Wilkes', 'Jeremy Crawford']","['Jared Blando', 'Zoltan Boros', 'Christopher Burdett', 'Adam Danger Cook']",58,2.99,1,No Setting
Dragon #427 (4e),Copper seller,12/8/2015,https://www.dmsguild.com/product/168067/Dragon-427-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Jeremy Crawford', 'Jonathan Green', 'Ed Greenwood', 'Jeff Morgenroth', 'John ""Ross"" Rossomangno']","['Christopher Burdett', 'Nicole Cardiff', 'Matt Cavotta', 'Steve Ellis']",39,2.99,,No Setting
FRA2 Black Courser (2e),Silver seller,2/25/2014,https://www.dmsguild.com/product/16820/FRA2-Black-Courser-2e?filters=45471_0_0_0_0_0_0_0,4,2nd Edition,['Troy Denning'],"['Brom', 'Paul Abrams']",64,4.99,3,Forgotten Realms
FRA3 Blood Charge (2e),Silver seller,3/18/2014,https://www.dmsguild.com/product/16824/FRA3-Blood-Charge-2e?filters=45471_0_0_0_0_0_0_0,4.3,2nd Edition,['Troy Denning'],"['Brom', 'Paul Abrams']",64,4.99,4,Forgotten Realms
Dragon #429 (4e),Copper seller,12/22/2015,https://www.dmsguild.com/product/168692/Dragon-429-4e?filters=45471_0_0_0_0_0_0_0,5,4th Edition,"['Alana Abbott', 'Michele Carter', 'Dave Chalker', 'Jeremy Crawford', 'R. A. Salvatore']","['Kalman Andrasofszky', 'Jason Bennett', 'Zoltan Boros', 'Devon Caddy-Lee']",43,2.99,1,No Setting
The Complete Barbarian's Handbook,Gold seller,1/1/2001,https://www.dmsguild.com/product/16902/The-Complete-Barbarians-Handbook?filters=45471_0_0_0_0_0_0_0,3.3,2nd Edition,[],[],,4.95,3,No Setting
Monstrous Compendium Annual - Volume III,Gold seller,1/1/2001,https://www.dmsguild.com/product/16906/Monstrous-Compendium-Annual--Volume-III?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,"['Jon Pikens', 'Steve Winter']","['Matt Adelsperger', ""William O'Connor"", 'Arnie Swekel', 'Andrew Goldhawk. Tony Szczudlo', 'Tony Diterlizzi', 'Jeff Easley', 'Keith Parkinson']",130,4.95,6,No Setting
Birthright: Player's Secrets of Ariya (2e),Electrum seller,1/21/2014,https://www.dmsguild.com/product/16922/Birthright-Players-Secrets-of-Ariya-2e?filters=45471_0_0_0_0_0_0_0,4.8,2nd Edition,['Allen Varney'],"['Dana Andrews', 'Dee Barnett', 'Renée Ciske', 'Paul Hanchette', 'David MacKay', 'Tony Szczudlo']",34,4.99,5,Birthright
Dragon #430 (4e),Copper seller,12/29/2015,https://www.dmsguild.com/product/169619/Dragon-430-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Michele Carter', 'Jeremy Crawford', 'Tim Eagon', 'Erin M. Evans']","['Zoltan Boros', 'Devon Caddy-Lee', 'Julie Dillon', 'Vincent Dutrait']",46,2.99,,No Setting
GA3 Tales of Enchantment (2e),Silver seller,7/1/2014,https://www.dmsguild.com/product/17314/GA3-Tales-of-Enchantment-2e?filters=45471_0_0_0_0_0_0_0,3.8,2nd Edition,['Jim Musser'],"['Glen Orbik', 'Ken Frank', 'Charles Frank']",32,4.99,4,No Setting
HHQ8 Cleric's Challenge II (2e),Electrum seller,9/3/2013,https://www.dmsguild.com/product/17326/HHQ8-Clerics-Challenge-II-2e?filters=45471_0_0_0_0_0_0_0,4.6,2nd Edition,['Paul F. Culotta'],"['Doug Chaffee', 'Dennis Cramer']",32,4.99,8,No Setting
Jakandor: Island of War (2e),Silver seller,5/9/2017,https://www.dmsguild.com/product/17364/Jakandor-Island-of-War-2e?filters=45471_0_0_0_0_0_0_0,5,2nd Edition,['Kirk Botula'],"['rk post', 'Todd Lockwood']",144,4.99,2,No Setting
Dragonlance - Book of Lairs (2e),Electrum seller,1/1/2001,https://www.dmsguild.com/product/17385/Dragonlance--Book-of-Lairs-2e?filters=45471_0_0_0_0_0_0_0,3.4,2nd Edition,"['Skip Williams', 'Nicky D. Rea']",[],98,4.96,5,Dragonlance
2nd Edition AD&D Dungeon Master's Screen,Gold seller,1/1/2001,https://www.dmsguild.com/product/17394/2nd-Edition-ADD-Dungeon-Masters-Screen?filters=45471_0_0_0_0_0_0_0,4.9,2nd Edition,['Jean and Bruce Rabe'],['Daniel Home'],22,4.95,10,No Setting
Priest Player Pack (2e),No Setting,8/20/2021,https://www.dmsguild.com/product/17459/Priest-Player-Pack-2e?filters=45471_0_0_0_0_0_0_0,,2nd Edition,['William W. Connors'],"['Terry Dykstra', 'Tom Baxa']",23,4.95,,No Setting
d20 Past (d20M),Gold seller,12/22/2015,https://www.dmsguild.com/product/54231/d20-Past-d20M?filters=45471_0_0_0_0_0_0_0,4.2,3rd Edition (d20 System),"['James Wyatt', 'Gwendolyn F. M. Kestrel']","['Kalman Anndrosfszky', 'Grafi Ksismik', 'Warren Maheg']",98,9.99,5,No Setting
"Dragon Magazine Annual, Vol. 1 (4e)",Silver seller,1/22/2013,https://www.dmsguild.com/product/110205/Dragon-Magazine-Annual-Vol-1-4e?filters=45471_0_0_0_0_0_0_0,4.3,4th Edition,['Logan Bonner'],['Steve Argyle'],162,14.99,4,Greyhawk
"Dungeon Magazine Annual, Vol. 1 (4e)",Silver seller,1/22/2013,https://www.dmsguild.com/product/110206/Dungeon-Magazine-Annual-Vol-1-4e?filters=45471_0_0_0_0_0_0_0,4.4,4th Edition,['Logan Bonner'],['Steve Argyle'],160,14.99,5,Greyhawk
Dungeon #158 (4e),Copper seller,1/13/2015,https://www.dmsguild.com/product/142735/Dungeon-158-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Eytan Bernstein', 'Logan Bonner', 'Scott Fitzgerald Gray', 'Miranda Horner', 'Mike Mearls', 'Christopher Perkins', 'Stephen Radney-MacFarland', 'Gary M. Sarli', 'Peter Schaefer', 'Bill Slavicsek', 'James Wyatt', 'Chris Youngs']","['Dave Allsop', 'Ryan Barger', 'Nicole Cardiff', 'Randy Gallegos', 'Michael Komarck', 'Rob Lee', 'Stacy Longstreet', 'Sean D. MacDonald', 'Shauna Wolf Narciso', 'Saejin Oh', 'Amir Salehi', 'Mike Schley', 'Chris Stevens', 'Francis Tsai']",111,4.99,,No Setting
Dungeon #160 (4e),Copper seller,1/20/2015,https://www.dmsguild.com/product/143072/Dungeon-160-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Scott Fitzgerald Gray', 'Miranda Horner', 'Ari Marmell']","['Rob Alexander', 'Jason Engle', 'Kyle Stanley Hunter', 'Stacy Longstreet']",104,4.99,,No Setting
Dungeon #164 (4e),Copper seller,2/3/2015,https://www.dmsguild.com/product/143694/Dungeon-164-4e?filters=45471_0_0_0_0_0_0_0,4,4th Edition,"['Miranda Horner', 'Kevin Kulp', 'Greg Marks', 'Mike Mearls']","['Steve Argyle', 'Eric Deschamps', 'Kyle Stanley Hunter', 'Raven Mimura']",130,4.99,1,No Setting
Dragon #369 (4e),Copper seller,2/10/2015,https://www.dmsguild.com/product/144103/Dragon-369-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Miranda Horner', 'Kolja Raven Liquette', 'Ari Marmell']","['Rob Alexander', 'Ryan Barger', 'Jason Engle', 'Lars Grant-West']",71,4.99,,No Setting
Dragon #370 (4e),No Setting,2/17/2015,https://www.dmsguild.com/product/144593/Dragon-370-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Richard Baker', 'Logan Bonner', 'Jennifer Clarke-Wilkes', 'Miranda Horner']","['Rob Alexander', 'Ryan Barger', 'Eric Belisle', 'Wayne England']",66,4.99,,No Setting
Dungeon #168 (4e),Copper seller,2/17/2015,https://www.dmsguild.com/product/144595/Dungeon-168-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Miranda Horner', 'Mike Mearls', 'Christopher Perkins', 'Stephen Radney-MacFarland']","['Rob Alexander', 'Wayne England', 'Kekai Kotaki', 'Robert Lazzaretti']",102,4.99,,No Setting
Dragon #371 (4e),Copper seller,2/24/2015,https://www.dmsguild.com/product/144969/Dragon-371-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Richard Baker', 'Logan Bonner', 'Jennifer Clarke-Wilkes', 'Miranda Horner']","['Rob Alexander', 'Dave Allsop', 'Ryan Barger', 'Eric Belisle']",72,4.99,,No Setting
Dragon #372 (4e),Copper seller,3/3/2015,https://www.dmsguild.com/product/145322/Dragon-372-4e?filters=45471_0_0_0_0_0_0_0,4,4th Edition,"['Bart Carroll', 'Ed Greenwood', 'Miranda Horner', 'Ari Marmell']","['Steve Argyle', 'Drew Baker', 'Steve Ellis', 'Jason Engle']",86,4.99,1,No Setting
Dragon #373 (4e),Copper seller,3/10/2015,https://www.dmsguild.com/product/145323/Dragon-373-4e?filters=45471_0_0_0_0_0_0_0,3,4th Edition,"['Bart Carroll', 'Ed Greenwood', 'Miranda Horner', 'Ari Marmell']","['Ryan Barger', 'John Christopher', 'Jason Engle', 'Bob Jordan']",83,2.99,2,No Setting
Dragon #375 (4e),Copper seller,3/24/2015,https://www.dmsguild.com/product/146438/Dragon-375-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Bart Carroll', 'Andy Collins', 'Bruce R. Cordell', 'Jeremy Crawford']","['Kerem Beyit', 'Leon Cortez', 'Steve Ellis', 'Jason Engle']",103,4.99,,No Setting
Dungeon #178 (4e),Copper seller,3/24/2015,https://www.dmsguild.com/product/146441/Dungeon-178-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Bruce R. Cordell', 'Ed Greenwood', 'Brian James', 'Jeff LaSala']","['Eric Belisle', 'Jared Blando', 'Sam Burley', 'Jason Engle']",104,4.99,,No Setting
Dungeon #179 (4e),No Setting,3/31/2015,https://www.dmsguild.com/product/146649/Dungeon-179-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Scott Fitzgerald Gray', 'Ed Greenwood', 'Corwin Riddle']","['Sam Burley', 'Jason Engle', 'Kekai Kotaki', 'Sławomir Maniak']",73,4.99,,No Setting
Dungeon #180 (4e),Copper seller,3/31/2015,https://www.dmsguild.com/product/146650/Dungeon-180-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Scott Fitzgerald Gray', 'Ed Greenwood', 'Gareth Hanrahan', 'Robert J. Schwalb']","['Jason Engle', 'McLean Kendree', 'Jeffrey Lai']",80,4.99,,No Setting
Dragon #377 (4e),Copper seller,4/7/2015,https://www.dmsguild.com/product/147331/Dragon-377-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Jennifer Clarke-Wilkes', 'Bruce R. Cordell', 'Shelly Mazzanoble', 'Robert J. Schwalb', 'Matthew Sernett']","['Vince Chui', 'Zelda Devon', 'Viktor Fetsch', ""William O'Connor"", 'Adam Paquette', 'Cyril Van Der Haegen', 'Eric Williams', 'Kieran Yanner']",89,4.99,,No Setting
Dragon #380 (4e),Copper seller,4/21/2015,https://www.dmsguild.com/product/148001/Dragon-380-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Eytan Bernstein', 'Eric Cagle', 'Michele Carter', 'Jeremy Crawford']","['Drew Baker', 'Christopher Burdett', 'Emrah Elmasli', 'Jason Engle']",107,4.99,,No Setting
Dragon #381 (4e),No Setting,4/28/2015,https://www.dmsguild.com/product/148004/Dragon-381-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Logan Bonner', 'Michele Carter', 'Jeremy Crawford', 'Arnie Frank']","['Alex Aparin', 'Eric Belisle', 'Yasuyo Dunnett', ""William O'Connor"", 'Dave Rapoza', 'Amanda Sartor']",121,4.99,,No Setting
Dragon #382 (4e),Copper seller,4/28/2015,https://www.dmsguild.com/product/148006/Dragon-382-4e?filters=45471_0_0_0_0_0_0_0,,4th Edition,"['Tavis Allison', 'Michele Carter', 'Andy Collins', 'Bruce R. Cordell']","['Alex Aparin', 'Eric Belisle', 'Yasuyo Dunnett', 'Wayne England']",119,4.99,,No Setting
